"Data","ID_Veiculo","KM Percorridos","ValorAbastecimento","ValorManutencao","CustoFixo","CustoTotal"
"2/1/2021","2145","621","R$ 143.79","R$ 54.39","R$ 413.90","R$ 612.08"
"2/1/2021","2155","604","R$ 1,049.71","R$ 385.65","R$ 2,190.44","R$ 3,625.80"
"2/1/2021","2165","470","R$ 799.35","R$ 321.68","R$ 2,216.12","R$ 3,337.15"
"2/1/2021","2175","948","R$ 1,951.54","R$ 727.52","R$ 4,517.56","R$ 7,196.62"
"2/1/2021","2185","365","R$ 2,447.21","R$ 916.73","R$ 6,201.12","R$ 9,565.07"
"2/1/2021","2195","845","R$ 1,340.71","R$ 647.38","R$ 3,197.69","R$ 5,185.77"
"2/1/2021","2205","892","R$ 1,822.86","R$ 891.91","R$ 4,311.48","R$ 7,026.25"
"2/1/2021","2215","795","R$ 6,741.33","R$ 2,908.76","R$ 19,014.48","R$ 28,664.56"
"2/1/2021","2225","215","R$ 350.76","R$ 130.76","R$ 907.90","R$ 1,389.41"
"2/1/2021","2235","613","R$ 213.16","R$ 99.77","R$ 500.84","R$ 813.78"
"2/1/2021","2245","678","R$ 1,447.16","R$ 468.91","R$ 3,153.13","R$ 5,069.20"
"2/1/2021","2255","645","R$ 213.90","R$ 76.30","R$ 619.96","R$ 910.16"
"2/1/2021","2265","553","R$ 377.25","R$ 125.42","R$ 999.47","R$ 1,502.14"
"2/1/2021","2275","523","R$ 112.28","R$ 45.62","R$ 285.05","R$ 442.95"
"2/1/2021","2285","676","R$ 1,104.91","R$ 459.45","R$ 3,639.95","R$ 5,204.31"
"2/1/2021","2295","553","R$ 442.80","R$ 208.19","R$ 1,046.51","R$ 1,697.49"
"2/1/2021","2305","587","R$ 1,308.57","R$ 546.67","R$ 3,442.56","R$ 5,297.79"
"2/1/2021","2315","439","R$ 2,889.37","R$ 941.06","R$ 10,022.28","R$ 13,852.71"
"2/1/2021","2325","1291","R$ 1,143.94","R$ 396.03","R$ 2,616.18","R$ 4,156.15"
"2/1/2021","2335","584","R$ 1,849.28","R$ 873.37","R$ 5,820.24","R$ 8,542.89"
"2/1/2021","2345","438","R$ 304.85","R$ 130.33","R$ 911.01","R$ 1,346.19"
"2/1/2021","2355","514","R$ 1,705.90","R$ 823.72","R$ 4,287.07","R$ 6,816.69"
"2/1/2021","2365","559","R$ 350.05","R$ 121.18","R$ 907.82","R$ 1,379.05"
"2/1/2021","2375","794","R$ 678.28","R$ 230.13","R$ 1,733.46","R$ 2,641.87"
"2/1/2021","2385","851","R$ 927.51","R$ 430.28","R$ 3,059.30","R$ 4,417.09"
"2/1/2021","2395","1035","R$ 1,740.43","R$ 605.55","R$ 4,646.69","R$ 6,992.66"
"2/1/2021","2405","1038","R$ 479.98","R$ 190.45","R$ 1,597.73","R$ 2,268.16"
"2/1/2021","2415","428","R$ 253.70","R$ 109.97","R$ 666.23","R$ 1,029.90"
"2/1/2021","2425","601","R$ 693.51","R$ 240.09","R$ 1,593.03","R$ 2,526.63"
"2/1/2021","2435","593","R$ 1,695.45","R$ 581.08","R$ 4,445.87","R$ 6,722.40"
"2/1/2021","2445","562","R$ 5,511.11","R$ 2,533.90","R$ 13,561.19","R$ 21,606.20"
"2/1/2021","2455","252","R$ 635.81","R$ 301.62","R$ 1,902.86","R$ 2,840.28"
"2/1/2021","2465","672","R$ 571.71","R$ 262.86","R$ 2,035.05","R$ 2,869.62"
"2/1/2021","2475","594","R$ 27.73","R$ 10.24","R$ 65.72","R$ 103.69"
"2/1/2021","2485","216","R$ 531.05","R$ 204.77","R$ 1,183.44","R$ 1,919.27"
"2/1/2021","2495","492","R$ 1,488.30","R$ 728.22","R$ 3,676.15","R$ 5,892.67"
"2/1/2021","2505","471","R$ 2,277.78","R$ 916.65","R$ 7,247.84","R$ 10,442.27"
"2/1/2021","2515","261","R$ 181.32","R$ 61.52","R$ 616.38","R$ 859.21"
"2/1/2021","2525","578","R$ 160.71","R$ 59.05","R$ 425.75","R$ 645.50"
"2/1/2021","2535","516","R$ 451.96","R$ 189.69","R$ 1,223.64","R$ 1,865.29"
"2/1/2021","2545","264","R$ 324.53","R$ 148.55","R$ 728.10","R$ 1,201.18"
"2/1/2021","2555","186","R$ 59.65","R$ 25.15","R$ 157.38","R$ 242.18"
"2/1/2021","2565","947","R$ 1,363.34","R$ 533.28","R$ 3,452.11","R$ 5,348.73"
"2/1/2021","2575","394","R$ 306.72","R$ 109.95","R$ 711.42","R$ 1,128.09"
"2/1/2021","2585","468","R$ 744.49","R$ 270.84","R$ 1,596.39","R$ 2,611.72"
"2/1/2021","2595","401","R$ 1,244.29","R$ 519.82","R$ 4,271.99","R$ 6,036.10"
"2/1/2021","2605","1024","R$ 193.95","R$ 93.24","R$ 551.67","R$ 838.86"
"2/1/2021","2615","397","R$ 155.93","R$ 59.84","R$ 396.13","R$ 611.89"
"2/1/2021","2625","319","R$ 439.99","R$ 196.01","R$ 1,048.25","R$ 1,684.26"
"2/1/2021","2635","581","R$ 798.53","R$ 390.71","R$ 1,929.95","R$ 3,119.19"
"2/1/2021","2645","821","R$ 457.55","R$ 183.26","R$ 1,489.98","R$ 2,130.79"
"2/1/2021","2655","416","R$ 331.61","R$ 126.65","R$ 913.44","R$ 1,371.70"
"2/1/2021","2665","412","R$ 79.81","R$ 34.75","R$ 222.65","R$ 337.21"
"2/1/2021","2675","430","R$ 39.42","R$ 15.49","R$ 86.45","R$ 141.36"
"2/1/2021","2685","590","R$ 201.91","R$ 75.27","R$ 595.47","R$ 872.65"
"2/1/2021","2695","296","R$ 129.92","R$ 44.52","R$ 264.73","R$ 439.18"
"2/1/2021","2705","727","R$ 142.18","R$ 62.20","R$ 446.83","R$ 651.22"
"2/1/2021","2715","651","R$ 162.50","R$ 75.05","R$ 484.22","R$ 721.77"
"2/1/2021","2725","1143","R$ 1,228.35","R$ 416.76","R$ 4,029.00","R$ 5,674.11"
"2/1/2021","2735","305","R$ 63.62","R$ 23.37","R$ 173.27","R$ 260.26"
"2/1/2021","2745","455","R$ 173.96","R$ 80.34","R$ 570.12","R$ 824.42"
"2/1/2021","2755","234","R$ 385.33","R$ 165.51","R$ 1,341.37","R$ 1,892.21"
"2/1/2021","2765","483","R$ 247.11","R$ 87.71","R$ 645.30","R$ 980.11"
"2/1/2021","2775","142","R$ 445.25","R$ 154.92","R$ 959.28","R$ 1,559.45"
"2/1/2021","2785","575","R$ 1,274.56","R$ 491.46","R$ 2,852.62","R$ 4,618.64"
"2/1/2021","2795","1275","R$ 1,015.13","R$ 485.85","R$ 2,302.34","R$ 3,803.32"
"2/1/2021","2805","771","R$ 1,725.68","R$ 744.60","R$ 3,781.31","R$ 6,251.60"
"2/1/2021","2815","653","R$ 21.65","R$ 8.07","R$ 49.90","R$ 79.63"
"2/1/2021","2825","489","R$ 45.27","R$ 14.59","R$ 117.33","R$ 177.20"
"2/1/2021","2835","1156","R$ 355.15","R$ 116.27","R$ 1,142.23","R$ 1,613.66"
"2/1/2021","2845","403","R$ 314.17","R$ 133.70","R$ 997.68","R$ 1,445.56"
"2/1/2021","2855","610","R$ 362.60","R$ 153.60","R$ 888.04","R$ 1,404.24"
"2/1/2021","2865","183","R$ 267.69","R$ 87.64","R$ 959.65","R$ 1,314.98"
"2/1/2021","2875","1063","R$ 2,224.67","R$ 793.54","R$ 6,417.43","R$ 9,435.65"
"2/1/2021","2885","473","R$ 1,131.92","R$ 477.28","R$ 4,059.04","R$ 5,668.24"
"2/1/2021","2895","563","R$ 817.43","R$ 349.49","R$ 2,089.76","R$ 3,256.68"
"2/1/2021","2905","793","R$ 3,168.76","R$ 1,503.20","R$ 11,228.98","R$ 15,900.94"
"2/1/2021","2915","634","R$ 146.90","R$ 70.31","R$ 438.94","R$ 656.15"
"2/1/2021","2925","930","R$ 1,979.09","R$ 763.11","R$ 7,048.74","R$ 9,790.94"
"2/1/2021","2935","657","R$ 1,012.42","R$ 467.58","R$ 3,701.80","R$ 5,181.79"
"2/1/2021","2945","725","R$ 2,236.60","R$ 991.85","R$ 7,267.60","R$ 10,496.04"
"2/1/2021","2955","415","R$ 108.92","R$ 48.75","R$ 259.90","R$ 417.57"
"2/1/2021","2965","581","R$ 480.92","R$ 164.00","R$ 982.87","R$ 1,627.78"
"2/1/2021","2975","713","R$ 132.48","R$ 44.04","R$ 362.64","R$ 539.16"
"2/1/2021","2985","33","R$ 12.51","R$ 4.24","R$ 33.78","R$ 50.54"
"2/1/2021","2995","757","R$ 1,100.06","R$ 361.99","R$ 2,385.75","R$ 3,847.80"
"2/1/2021","3005","870","R$ 3,270.47","R$ 1,334.81","R$ 8,619.37","R$ 13,224.65"
"2/1/2021","3015","375","R$ 86.59","R$ 39.28","R$ 241.51","R$ 367.38"
"2/1/2021","3025","688","R$ 1,123.92","R$ 371.75","R$ 2,607.10","R$ 4,102.76"
"2/1/2021","3035","717","R$ 1,358.95","R$ 461.08","R$ 4,434.91","R$ 6,254.94"
"2/1/2021","3045","656","R$ 862.06","R$ 366.86","R$ 2,006.16","R$ 3,235.08"
"2/1/2021","3055","604","R$ 4,441.90","R$ 1,987.78","R$ 10,237.03","R$ 16,666.70"
"2/1/2021","3065","563","R$ 422.82","R$ 196.16","R$ 1,532.69","R$ 2,151.67"
"2/1/2021","3075","646","R$ 99.23","R$ 32.65","R$ 336.31","R$ 468.20"
"2/1/2021","3085","657","R$ 2,447.09","R$ 975.53","R$ 8,803.24","R$ 12,225.86"
"2/1/2021","3095","821","R$ 639.10","R$ 304.52","R$ 1,845.91","R$ 2,789.53"
"2/1/2021","3105","927","R$ 432.08","R$ 148.09","R$ 1,209.53","R$ 1,789.71"
"2/1/2021","3115","720","R$ 321.77","R$ 142.05","R$ 774.40","R$ 1,238.21"
"2/1/2021","3125","716","R$ 279.77","R$ 96.85","R$ 971.19","R$ 1,347.81"
"2/1/2021","3135","365","R$ 87.59","R$ 41.37","R$ 214.68","R$ 343.64"
"2/1/2021","3145","449","R$ 3,031.37","R$ 1,313.99","R$ 10,637.01","R$ 14,982.38"
"2/1/2021","3155","500","R$ 975.24","R$ 347.87","R$ 2,813.24","R$ 4,136.35"
"2/1/2021","3165","592","R$ 1,883.20","R$ 827.56","R$ 4,945.00","R$ 7,655.76"
"2/1/2021","3175","524","R$ 640.90","R$ 304.03","R$ 2,329.01","R$ 3,273.94"
"2/1/2021","3185","477","R$ 397.25","R$ 132.75","R$ 1,088.92","R$ 1,618.91"
"2/1/2021","3195","77","R$ 1.47","R$ 0.56","R$ 5.55","R$ 7.59"
"2/1/2021","3205","224","R$ 879.45","R$ 283.49","R$ 1,880.58","R$ 3,043.51"
"2/1/2021","3215","779","R$ 1,815.54","R$ 790.58","R$ 5,330.70","R$ 7,936.83"
"2/1/2021","3225","601","R$ 311.35","R$ 119.48","R$ 649.65","R$ 1,080.48"
"2/1/2021","3235","529","R$ 200.39","R$ 66.28","R$ 597.04","R$ 863.71"
"2/1/2021","3245","212","R$ 59.07","R$ 22.12","R$ 193.30","R$ 274.50"
"2/1/2021","3255","550","R$ 386.82","R$ 137.29","R$ 1,005.52","R$ 1,529.63"
"2/1/2021","3265","194","R$ 1,199.62","R$ 503.48","R$ 3,867.30","R$ 5,570.41"
"2/1/2021","3275","429","R$ 988.90","R$ 377.67","R$ 2,601.45","R$ 3,968.02"
"2/1/2021","3285","744","R$ 335.41","R$ 140.77","R$ 996.46","R$ 1,472.64"
"2/1/2021","3295","562","R$ 554.19","R$ 250.25","R$ 1,579.19","R$ 2,383.63"
"2/1/2021","3305","615","R$ 204.39","R$ 83.81","R$ 470.15","R$ 758.35"
"2/1/2021","3315","402","R$ 36.34","R$ 14.97","R$ 108.86","R$ 160.16"
"2/1/2021","3325","494","R$ 211.57","R$ 80.02","R$ 730.25","R$ 1,021.84"
"2/1/2021","3335","508","R$ 296.99","R$ 126.39","R$ 691.14","R$ 1,114.53"
"2/1/2021","3345","715","R$ 487.93","R$ 165.55","R$ 1,428.68","R$ 2,082.16"
"2/1/2021","3355","1023","R$ 3,869.02","R$ 1,859.97","R$ 8,750.98","R$ 14,479.97"
"2/1/2021","3365","856","R$ 78.71","R$ 32.13","R$ 241.97","R$ 352.81"
"2/1/2021","3375","1299","R$ 1,785.17","R$ 630.49","R$ 6,011.29","R$ 8,426.95"
"2/1/2021","3385","631","R$ 179.88","R$ 69.70","R$ 490.75","R$ 740.33"
"2/1/2021","3395","748","R$ 680.10","R$ 286.77","R$ 2,389.60","R$ 3,356.47"
"2/1/2021","3405","341","R$ 158.82","R$ 65.74","R$ 456.72","R$ 681.28"
"2/1/2021","3415","866","R$ 611.26","R$ 249.48","R$ 1,453.90","R$ 2,314.64"
"2/1/2021","3425","1474","R$ 760.43","R$ 289.02","R$ 1,875.19","R$ 2,924.65"
"2/1/2021","3435","489","R$ 2,232.82","R$ 742.32","R$ 4,571.03","R$ 7,546.16"
"2/1/2021","3445","46","R$ 10.98","R$ 4.23","R$ 40.98","R$ 56.20"
"2/1/2021","3455","260","R$ 1,392.47","R$ 579.03","R$ 2,977.30","R$ 4,948.79"
"2/1/2021","3465","859","R$ 754.53","R$ 286.78","R$ 1,711.04","R$ 2,752.35"
"2/1/2021","3475","497","R$ 65.11","R$ 23.12","R$ 149.30","R$ 237.53"
"2/1/2021","3485","1002","R$ 619.78","R$ 267.42","R$ 1,346.51","R$ 2,233.71"
"2/1/2021","3495","475","R$ 110.84","R$ 43.36","R$ 271.99","R$ 426.19"
"2/1/2021","3505","723","R$ 517.00","R$ 248.54","R$ 1,877.85","R$ 2,643.39"
"2/1/2021","3515","491","R$ 1,733.38","R$ 600.09","R$ 3,964.23","R$ 6,297.70"
"2/1/2021","3525","377","R$ 264.11","R$ 98.94","R$ 593.81","R$ 956.86"
"2/1/2021","3535","418","R$ 6,167.52","R$ 3,017.73","R$ 20,222.45","R$ 29,407.70"
"2/1/2021","3545","342","R$ 409.53","R$ 163.26","R$ 1,338.28","R$ 1,911.07"
"2/1/2021","3555","499","R$ 1,771.21","R$ 843.98","R$ 4,169.04","R$ 6,784.22"
"2/1/2021","3565","578","R$ 83.77","R$ 36.65","R$ 326.95","R$ 447.37"
"2/1/2021","3575","39","R$ 1.95","R$ 0.65","R$ 5.96","R$ 8.56"
"2/1/2021","3585","632","R$ 154.79","R$ 64.37","R$ 425.63","R$ 644.80"
"2/1/2021","3595","264","R$ 323.04","R$ 141.96","R$ 718.15","R$ 1,183.14"
"2/1/2021","3605","179","R$ 9.20","R$ 3.84","R$ 24.10","R$ 37.15"
"2/1/2021","3615","486","R$ 512.81","R$ 217.24","R$ 1,851.12","R$ 2,581.18"
"2/1/2021","3625","554","R$ 242.53","R$ 78.59","R$ 718.66","R$ 1,039.78"
"2/1/2021","3635","458","R$ 97.41","R$ 37.38","R$ 266.23","R$ 401.03"
"2/1/2021","3645","296","R$ 6,363.52","R$ 2,548.82","R$ 19,357.14","R$ 28,269.48"
"2/1/2021","3655","333","R$ 62.91","R$ 27.40","R$ 232.69","R$ 323.00"
"2/1/2021","3665","362","R$ 464.90","R$ 211.84","R$ 1,257.90","R$ 1,934.65"
"2/1/2021","3675","358","R$ 470.59","R$ 199.34","R$ 1,456.65","R$ 2,126.59"
"2/1/2021","3685","322","R$ 234.08","R$ 78.21","R$ 549.30","R$ 861.60"
"2/1/2021","3695","164","R$ 113.85","R$ 46.68","R$ 310.23","R$ 470.75"
"2/1/2021","3705","386","R$ 81.76","R$ 30.62","R$ 305.85","R$ 418.22"
"2/1/2021","3715","426","R$ 316.73","R$ 152.93","R$ 870.07","R$ 1,339.73"
"2/1/2021","3725","468","R$ 139.00","R$ 45.03","R$ 439.18","R$ 623.22"
"2/1/2021","3735","273","R$ 431.92","R$ 152.54","R$ 1,081.13","R$ 1,665.59"
"2/1/2021","3745","101","R$ 81.08","R$ 39.49","R$ 256.68","R$ 377.25"
"2/1/2021","3755","649","R$ 392.05","R$ 152.62","R$ 1,350.93","R$ 1,895.59"
"2/1/2021","3765","611","R$ 635.53","R$ 290.90","R$ 1,714.39","R$ 2,640.81"
"2/1/2021","3775","428","R$ 130.78","R$ 43.48","R$ 388.29","R$ 562.54"
"2/1/2021","3785","383","R$ 105.71","R$ 37.34","R$ 298.38","R$ 441.43"
"2/1/2021","3795","440","R$ 475.58","R$ 223.61","R$ 1,822.99","R$ 2,522.18"
"2/1/2021","3805","134","R$ 194.72","R$ 68.08","R$ 504.06","R$ 766.86"
"2/1/2021","3815","753","R$ 5,005.53","R$ 1,698.32","R$ 10,664.14","R$ 17,367.99"
"2/1/2021","3825","534","R$ 677.42","R$ 247.66","R$ 2,503.26","R$ 3,428.35"
"2/1/2021","3835","102","R$ 23.76","R$ 9.24","R$ 79.02","R$ 112.02"
"2/1/2021","3845","607","R$ 212.43","R$ 101.22","R$ 573.08","R$ 886.73"
"2/1/2021","3855","639","R$ 907.54","R$ 315.76","R$ 2,675.65","R$ 3,898.96"
"2/1/2021","3865","460","R$ 500.39","R$ 223.92","R$ 1,916.40","R$ 2,640.71"
"2/1/2021","3875","224","R$ 235.62","R$ 89.98","R$ 574.11","R$ 899.71"
"2/1/2021","3885","558","R$ 3,805.94","R$ 1,734.24","R$ 10,778.12","R$ 16,318.30"
"2/1/2021","3895","479","R$ 513.60","R$ 215.56","R$ 1,562.54","R$ 2,291.71"
"2/1/2021","3905","289","R$ 4,449.00","R$ 2,054.76","R$ 13,765.45","R$ 20,269.21"
"2/1/2021","3915","419","R$ 1,150.22","R$ 376.55","R$ 4,101.57","R$ 5,628.34"
"2/1/2021","3925","288","R$ 119.64","R$ 49.98","R$ 383.26","R$ 552.88"
"2/1/2021","3935","443","R$ 404.47","R$ 160.48","R$ 1,209.34","R$ 1,774.29"
"2/1/2021","3945","169","R$ 232.20","R$ 112.62","R$ 589.60","R$ 934.42"
"2/1/2021","3955","541","R$ 82.18","R$ 27.32","R$ 209.83","R$ 319.32"
"2/1/2021","3965","378","R$ 475.29","R$ 173.76","R$ 1,016.20","R$ 1,665.25"
"2/1/2021","3975","492","R$ 216.13","R$ 74.08","R$ 463.71","R$ 753.92"
"2/1/2021","3985","199","R$ 53.52","R$ 22.99","R$ 187.25","R$ 263.76"
"2/1/2021","3995","421","R$ 1,076.89","R$ 411.28","R$ 2,566.44","R$ 4,054.61"
"2/1/2021","4005","738","R$ 792.80","R$ 295.54","R$ 1,935.32","R$ 3,023.67"
"2/1/2021","4015","233","R$ 49.58","R$ 23.10","R$ 159.08","R$ 231.76"
"2/1/2021","4025","142","R$ 40.00","R$ 14.41","R$ 102.04","R$ 156.45"
"2/1/2021","4035","392","R$ 973.76","R$ 335.43","R$ 2,065.27","R$ 3,374.46"
"2/1/2021","4045","496","R$ 418.24","R$ 165.16","R$ 1,043.18","R$ 1,626.58"
"2/1/2021","4055","167","R$ 197.84","R$ 89.34","R$ 438.12","R$ 725.29"
"2/1/2021","4065","157","R$ 860.70","R$ 297.97","R$ 3,099.34","R$ 4,258.01"
"2/1/2021","4075","280","R$ 127.23","R$ 60.90","R$ 426.24","R$ 614.38"
"2/1/2021","4085","735","R$ 833.30","R$ 356.27","R$ 3,245.73","R$ 4,435.31"
"2/1/2021","4095","257","R$ 20.20","R$ 6.92","R$ 47.52","R$ 74.64"
"2/1/2021","4105","408","R$ 244.02","R$ 112.19","R$ 650.40","R$ 1,006.62"
"2/1/2021","4115","746","R$ 257.47","R$ 114.71","R$ 902.38","R$ 1,274.56"
"2/1/2021","4125","671","R$ 450.97","R$ 191.04","R$ 1,094.79","R$ 1,736.80"
"2/1/2021","4135","241","R$ 483.99","R$ 223.53","R$ 1,172.08","R$ 1,879.60"
"2/1/2021","4145","159","R$ 49.12","R$ 20.62","R$ 178.63","R$ 248.38"
"2/1/2021","4155","300","R$ 271.41","R$ 115.51","R$ 738.06","R$ 1,124.97"
"2/1/2021","4165","527","R$ 4,418.66","R$ 1,941.76","R$ 12,308.31","R$ 18,668.73"
"2/1/2021","4175","340","R$ 932.73","R$ 336.00","R$ 3,360.60","R$ 4,629.33"
"2/1/2021","4185","157","R$ 11.15","R$ 3.88","R$ 29.90","R$ 44.93"
"2/1/2021","4195","418","R$ 280.21","R$ 124.84","R$ 869.00","R$ 1,274.05"
"2/1/2021","4205","285","R$ 274.98","R$ 129.29","R$ 911.12","R$ 1,315.38"
"2/1/2021","4215","332","R$ 153.51","R$ 61.78","R$ 490.89","R$ 706.18"
"2/1/2021","4225","442","R$ 639.32","R$ 311.45","R$ 1,440.34","R$ 2,391.10"
"2/1/2021","4235","522","R$ 317.94","R$ 137.81","R$ 1,211.38","R$ 1,667.12"
"2/1/2021","4245","200","R$ 558.30","R$ 261.33","R$ 1,820.37","R$ 2,640.00"
"2/1/2021","4255","43","R$ 33.28","R$ 11.46","R$ 88.18","R$ 132.92"
"2/1/2021","4265","268","R$ 577.27","R$ 192.90","R$ 1,183.41","R$ 1,953.58"
"2/1/2021","4275","475","R$ 726.16","R$ 317.66","R$ 1,697.49","R$ 2,741.31"
"2/1/2021","4285","561","R$ 1,316.47","R$ 505.20","R$ 3,421.00","R$ 5,242.67"
"2/1/2021","4295","412","R$ 178.26","R$ 84.56","R$ 453.16","R$ 715.97"
"2/1/2021","4305","295","R$ 51.54","R$ 20.44","R$ 121.53","R$ 193.51"
"2/1/2021","4315","607","R$ 74.24","R$ 25.83","R$ 258.08","R$ 358.15"
"2/1/2021","4325","1058","R$ 7,202.00","R$ 2,830.54","R$ 25,014.95","R$ 35,047.49"
"2/1/2021","4335","548","R$ 6,874.89","R$ 2,356.25","R$ 15,074.06","R$ 24,305.19"
"2/1/2021","4345","686","R$ 736.42","R$ 277.21","R$ 1,547.54","R$ 2,561.16"
"2/1/2021","4355","427","R$ 416.38","R$ 181.31","R$ 1,167.08","R$ 1,764.77"
"2/1/2021","4365","1182","R$ 4,825.59","R$ 2,309.58","R$ 13,457.42","R$ 20,592.58"
"2/1/2021","4375","766","R$ 10,865.14","R$ 5,200.16","R$ 28,075.31","R$ 44,140.61"
"2/1/2021","4385","267","R$ 256.33","R$ 113.16","R$ 992.87","R$ 1,362.36"
"2/1/2021","4395","562","R$ 195.56","R$ 68.39","R$ 414.71","R$ 678.67"
"2/1/2021","4405","1275","R$ 637.06","R$ 223.88","R$ 1,659.04","R$ 2,519.98"
"2/1/2021","4415","881","R$ 996.60","R$ 343.29","R$ 3,602.72","R$ 4,942.60"
"2/1/2021","4425","1487","R$ 3,160.36","R$ 1,357.39","R$ 7,312.55","R$ 11,830.30"
"2/1/2021","4435","1028","R$ 1,833.92","R$ 647.70","R$ 5,275.55","R$ 7,757.17"
"2/1/2021","4445","197","R$ 601.03","R$ 259.34","R$ 1,554.90","R$ 2,415.27"
"2/1/2021","4455","1062","R$ 764.56","R$ 335.98","R$ 1,797.69","R$ 2,898.23"
"2/1/2021","4465","886","R$ 255.65","R$ 114.41","R$ 979.15","R$ 1,349.22"
"2/1/2021","4475","1634","R$ 28,100.66","R$ 9,152.33","R$ 96,461.69","R$ 133,714.68"
"2/1/2021","4485","568","R$ 220.76","R$ 98.80","R$ 811.13","R$ 1,130.69"
"2/1/2021","4495","743","R$ 1,694.90","R$ 779.29","R$ 6,481.71","R$ 8,955.90"
"2/1/2021","4505","712","R$ 651.76","R$ 299.67","R$ 1,668.72","R$ 2,620.15"
"2/1/2021","4515","1036","R$ 5,247.66","R$ 1,691.57","R$ 10,520.06","R$ 17,459.29"
"2/1/2021","4525","830","R$ 2,817.28","R$ 1,336.47","R$ 8,431.63","R$ 12,585.39"
"2/1/2021","4535","845","R$ 1,496.82","R$ 651.79","R$ 3,555.19","R$ 5,703.80"
"2/1/2021","4545","936","R$ 1,148.46","R$ 495.54","R$ 4,415.71","R$ 6,059.71"
"2/1/2021","4555","1099","R$ 3,804.41","R$ 1,343.64","R$ 8,411.07","R$ 13,559.11"
"2/1/2021","4565","717","R$ 473.51","R$ 217.72","R$ 1,505.35","R$ 2,196.57"
"2/1/2021","4575","677","R$ 1,729.34","R$ 657.27","R$ 3,938.75","R$ 6,325.36"
"2/1/2021","4585","752","R$ 1,126.01","R$ 432.10","R$ 3,497.74","R$ 5,055.85"
"2/1/2021","4595","1106","R$ 2,880.45","R$ 1,366.43","R$ 11,550.00","R$ 15,796.88"
"2/1/2021","4605","308","R$ 1,238.82","R$ 546.88","R$ 3,942.29","R$ 5,727.99"
"2/1/2021","4615","1298","R$ 574.90","R$ 223.81","R$ 1,865.30","R$ 2,664.02"
"2/1/2021","4625","1270","R$ 1,580.17","R$ 572.04","R$ 4,037.40","R$ 6,189.61"
"2/1/2021","4635","716","R$ 1,012.06","R$ 469.52","R$ 3,370.91","R$ 4,852.49"
"2/1/2021","4645","377","R$ 1,019.72","R$ 365.54","R$ 2,196.28","R$ 3,581.53"
"2/1/2021","4655","839","R$ 1,059.98","R$ 507.31","R$ 2,609.58","R$ 4,176.86"
"2/1/2021","4665","527","R$ 721.59","R$ 325.85","R$ 2,018.76","R$ 3,066.20"
"2/1/2021","4675","619","R$ 746.63","R$ 347.92","R$ 2,044.63","R$ 3,139.17"
"2/1/2021","4685","753","R$ 742.28","R$ 255.68","R$ 2,533.68","R$ 3,531.63"
"2/1/2021","4695","593","R$ 207.66","R$ 79.70","R$ 705.32","R$ 992.68"
"2/1/2021","4705","342","R$ 220.63","R$ 71.85","R$ 769.27","R$ 1,061.75"
"2/1/2021","4715","514","R$ 354.85","R$ 121.01","R$ 1,265.88","R$ 1,741.75"
"2/1/2021","4725","556","R$ 1,284.02","R$ 418.20","R$ 4,362.20","R$ 6,064.41"
"2/1/2021","4735","1276","R$ 3,798.95","R$ 1,361.81","R$ 10,371.01","R$ 15,531.77"
"2/1/2021","4745","582","R$ 10,073.80","R$ 4,073.10","R$ 34,758.86","R$ 48,905.77"
"2/1/2021","4755","256","R$ 844.59","R$ 338.28","R$ 3,206.31","R$ 4,389.19"
"2/1/2021","4765","864","R$ 3,395.12","R$ 1,411.80","R$ 9,464.74","R$ 14,271.66"
"2/1/2021","4775","323","R$ 318.77","R$ 153.92","R$ 719.00","R$ 1,191.68"
"2/1/2021","4785","565","R$ 1,268.10","R$ 604.24","R$ 4,455.84","R$ 6,328.19"
"2/1/2021","4795","1925","R$ 519.26","R$ 237.67","R$ 1,972.48","R$ 2,729.41"
"2/1/2021","4805","903","R$ 3,022.88","R$ 1,358.90","R$ 11,355.28","R$ 15,737.05"
"2/1/2021","4815","607","R$ 315.26","R$ 152.23","R$ 824.41","R$ 1,291.90"
"2/1/2021","4825","1860","R$ 18,743.84","R$ 8,464.23","R$ 42,955.36","R$ 70,163.43"
"2/1/2021","4835","1116","R$ 1,429.76","R$ 468.07","R$ 3,490.05","R$ 5,387.89"
"2/1/2021","4845","95","R$ 101.29","R$ 45.54","R$ 304.79","R$ 451.62"
"2/1/2021","4855","507","R$ 1,566.18","R$ 691.40","R$ 4,819.56","R$ 7,077.14"
"2/1/2021","4865","1268","R$ 3,534.68","R$ 1,415.77","R$ 9,055.10","R$ 14,005.54"
"2/1/2021","4875","511","R$ 661.54","R$ 264.97","R$ 1,733.47","R$ 2,659.98"
"2/1/2021","4885","1087","R$ 855.04","R$ 311.06","R$ 2,456.81","R$ 3,622.91"
"2/1/2021","4895","776","R$ 480.79","R$ 189.87","R$ 1,449.28","R$ 2,119.94"
"2/1/2021","4905","242","R$ 606.79","R$ 212.18","R$ 1,494.25","R$ 2,313.21"
"2/1/2021","4915","490","R$ 438.82","R$ 201.77","R$ 1,635.28","R$ 2,275.87"
"2/1/2021","4925","553","R$ 411.83","R$ 142.58","R$ 1,379.13","R$ 1,933.54"
"2/1/2021","4935","425","R$ 986.08","R$ 322.83","R$ 3,171.40","R$ 4,480.31"
"2/1/2021","4945","737","R$ 258.83","R$ 107.12","R$ 564.54","R$ 930.49"
